"","CNT_WGT_MO","MONTH","CNT_VAL_MO","PORT_NAME","PORT","time"
"35810","0","04","0","WILLOW RUN AIRPORT, YPSILANTI, MI","3882","2021-04"
"35811","6467465","04","21019163","CHICAGO, IL","3901","2021-04"
"35812","3423","04","68286","PEORIA, IL","3902","2021-04"
"35813","0","04","0","GARY, IN","3905","2021-04"
"35814","0","04","0","DAVENPORT, IA-ROCK ISLAND, IL","3908","2021-04"
"35815","0","04","0","ROCKFORD AIRPORT, IL","3909","2021-04"
"35816","0","04","0","CHICAGO MIDWAY INT?L AIRPORT, IL","3910","2021-04"
"35817","1418864","04","19198057","CLEVELAND, OH","4101","2021-04"
"35818","0","04","0","CINCINNATI-LAWRENCEBURG, OH","4102","2021-04"
"35819","0","04","0","COLUMBUS, OH","4103","2021-04"
"35820","0","04","0","DAYTON, OH","4104","2021-04"
"35821","8480","04","190135","TOLEDO-SANDUSKY, OH","4105","2021-04"
"35822","127729","04","1224356","ERIE, PA","4106","2021-04"
"35823","0","04","0","INDIANAPOLIS, IN","4110","2021-04"
"35824","48261","04","452927","LOUISVILLE, KY","4115","2021-04"
"35825","0","04","0","OWENSBORO-EVANSVILLE, IN","4116","2021-04"
"35826","12110","04","129521","HURON, OH","4117","2021-04"
"35827","7288","04","237933","LORAIN, OH","4121","2021-04"
"35828","7065","04","167053","ASHTABULA-CONNEAUT, OH","4122","2021-04"
"35829","0","04","0","FORT WAYNE AIRPORT, IN","4183","2021-04"
"35830","0","04","0","KANSAS CITY, MO","4501","2021-04"
"35831","0","04","0","ST. LOUIS, MO","4503","2021-04"
"35832","0","04","0","WICHITA, KS","4504","2021-04"
"35833","0","04","0","SPRINGFIELD, MO","4505","2021-04"
"35834","16881","04","301940","AGUADILLA, PR","4901","2021-04"
"35835","0","04","0","FAJARDO, PR","4904","2021-04"
"35836","0","04","0","MAYAGUEZ, PR","4907","2021-04"
"35837","68852778","04","4829408","PONCE, PR","4908","2021-04"
"35838","232823223","04","390138710","SAN JUAN, PR","4909","2021-04"
"35839","0","04","0","SAN JUAN INTERNATIONAL AIRPORT, PR","4913","2021-04"
"35840","1443684","04","2428421","CHARLOTTE AMALIE, VI","5101","2021-04"
"35841","0","04","0","CRUZ BAY, VI","5102","2021-04"
"35842","141310","04","187094","CHRISTIANSTED, VI","5104","2021-04"
"35843","395119115","04","1406282873","MIAMI, FL","5201","2021-04"
"35844","0","04","0","KEY WEST, FL","5202","2021-04"
"35845","265576163","04","774580920","PORT EVERGLADES, FL","5203","2021-04"
"35846","11686828","04","26484334","WEST PALM BEACH, FL","5204","2021-04"
"35847","0","04","0","FORT PIERCE, FL","5205","2021-04"
"35848","0","04","0","MIAMI INTERNATIONAL AIRPORT, FL","5206","2021-04"
"35849","0","04","0","FT. LAUDERDALE INTERNATIONAL AIRPORT, FL","5210","2021-04"
"35850","1078518461","04","3611479469","HOUSTON, TX","5301","2021-04"
"35851","1116","04","8546","TEXAS CITY, TX","5306","2021-04"
"35852","0","04","0","HOUSTON INTERCONTINENTAL AIRPORT, TX","5309","2021-04"
"35853","42971709","04","71516424","GALVESTON, TX","5310","2021-04"
"35854","22677948","04","16592539","FREEPORT, TX","5311","2021-04"
"35855","705167","04","4209779","CORPUS CHRISTI, TX","5312","2021-04"
"35856","0","04","0","PORT LAVACA, TX","5313","2021-04"
"35857","227108","04","1870627","WASHINGTON, DC","5401","2021-04"
"35858","0","04","0","ALEXANDRIA, VA","5402","2021-04"
"35859","0","04","0","OKLAHOMA CITY, OK","5504","2021-04"
"35860","0","04","0","DALLAS-FORT WORTH, TX","5501","2021-04"
"35861","0","04","0","AMARILLO, TX","5502","2021-04"
"35862","0","04","0","LUBBOCK, TX","5503","2021-04"
"35863","0","04","0","TULSA, OK","5505","2021-04"
"35864","0","04","0","AUSTIN, TX","5506","2021-04"
"35865","0","04","0","SAN ANTONIO, TX","5507","2021-04"
"35866","0","04","0","FORT WORTH ALLIANCE AIRPORT, TX","5583","2021-04"
"35867","0","04","0","DALLAS LOVE FIELD, DALLAS, TX","5588","2021-04"
